"","Scopus_ID","Title","Author","Date","DOI"
"183","SCOPUS_ID:85140287308","Exploring approaches for predictive cancer patient digital twins: Opportunities for collaboration and innovation","Stahlberg E.A.","2022-10-06","10.3389/fdgth.2022.1007784"
"184","SCOPUS_ID:85138417530","Using team science in vascularized composite allotransplantation to improve team and patient outcomes","Griffin J.M.","2022-09-06","10.3389/fpsyg.2022.935507"
"185","SCOPUS_ID:85136904701","Gender-diverse teams produce more novel and higher-impact scientific ideas","Yang Y.","2022-09-06","10.1073/pnas.2200841119"
"186","SCOPUS_ID:85138317613","The evolution of heliophysics: Complexity, community, and open science","McGranaghan R.M.","2022-09-01","10.3389/fspas.2022.951411"
"187","SCOPUS_ID:85138125704","Teaching Team Science Through Hackathons","Porter S.G.","2022-09-01","10.1089/omi.2022.0102"
"188","SCOPUS_ID:85138615736","Novel approach for tracking interdisciplinary research productivity using institutional databases","Bengert E.","2022-08-30","10.1017/cts.2022.455"
"189","SCOPUS_ID:85138256758","Workshop Result: Feedback from the 2021 Engineering Research Center Planning Grant Workshop","Yang S.","2022-08-23",NA
"190","SCOPUS_ID:85138244587","Best Practices in Building Relationships and Partnerships Between Community Colleges, Universities, and Organizations (Work In Progress)","Davuluri V.","2022-08-23",NA
"191","SCOPUS_ID:85137369938","NBT (No-Boundary Thinking): Needed to Attend to Ethical Implications of Data and AI","Peckham J.","2022-08-07","10.1145/3535508.3545595"
"192","SCOPUS_ID:85137318334","Team building without boundaries","Perkins A.","2022-08-07","10.1145/3535508.3545596"
"193","SCOPUS_ID:85135573395","Neurodevelopmental copy-number variants: A roadmap to improving outcomes by uniting patient advocates, researchers, and clinicians for collective impact","Buttermore E.","2022-08-04","10.1016/j.ajhg.2022.07.003"
"194","SCOPUS_ID:85137129774","Relationships between changing communication networks and changing perceptions of psychological safety in a team science setting: Analysis with actor-oriented social network models","Luo J.","2022-08-01","10.1371/journal.pone.0273899"
"195","SCOPUS_ID:85134656784","Therapeutic effect of NLRP3 inhibition on hearing loss induced by systemic inflammation in a CAPS-associated mouse model","Ma J.H.","2022-08-01","10.1016/j.ebiom.2022.104184"
"196","SCOPUS_ID:85127664544","Assessing Transdisciplinary Scholarly Development: A Longitudinal Mixed Method Graduate Program Evaluation","Liechty J.M.","2022-08-01","10.1007/s10755-022-09593-x"
"197","SCOPUS_ID:85126846335","Exploring the connection between transdisciplinary co-production and urban sustainability solutions: a case study at an urban stream management symposium","Bixler R.P.","2022-08-01","10.1007/s11252-022-01226-7"
"198","SCOPUS_ID:85135232496","Federating CI Policy in Support of Multi-institutional Research: Lessons from the Ecosystem for Research Networking","Cragin M.","2022-07-08","10.1145/3491418.3535167"
"199","SCOPUS_ID:85135222405","The ERN Cryo-EM Federated Instrument Pilot Project","Dougherty M.","2022-07-08","10.1145/3491418.3535141"
"200","SCOPUS_ID:85139660676","Association for Research in Vision and Ophthalmology (ARVO) – 2022 Annual Meeting : Denver/Virtual – May 1-4 and 11-12, 2022","Komlos D.","2022-07-01","10.1358/dof.2022.47.7.3447505"
"201","SCOPUS_ID:85134083936","Optimizing the Impact of Pragmatic Clinical Trials for Veteran and Military Populations: Lessons From the Pain Management Collaboratory","Ali J.","2022-07-01","10.1093/milmed/usab458"
"202","SCOPUS_ID:85133902896","DNP Team Projects: A Reflection of Team Science","Collins A.","2022-07-01","10.1891/JDNP-2021-0021"
"203","SCOPUS_ID:85133295327","THE SKY’S THE LIMIT: EXPANDING NURSING’S CONTRIBUTION TO ACUTE STROKE SCIENCE","Alexandrov A.W.","2022-07-01","10.4037/ajcc2022109"
"204","SCOPUS_ID:85119895240","Structural diversity is a poor proxy for information diversity: Evidence from 25 scientific fields","Graham A.V.","2022-07-01","10.1016/j.socnet.2021.11.006"
"205","SCOPUS_ID:85134173670","Educational Review: The Impact of Perinatal Oxidative Stress on the Developing Kidney","DeFreitas M.J.","2022-06-30","10.3389/fped.2022.853722"
"206","SCOPUS_ID:85132911697","Research coauthorship 1900–2020: Continuous, universal, and ongoing expansion","Thelwall M.","2022-06-22","10.1162/qss_a_00188"
"207","SCOPUS_ID:85131775791","Evaluation of an online case study-based course in translational science for a broad scientific audience: Impacts on students' knowledge, attitudes, planned scientific activities, and career goals","Vogel A.L.","2022-06-07","10.1017/cts.2022.415"
"208","SCOPUS_ID:85139126561","The Qualitative Research Distress Protocol: A Participant-Centered Tool for Navigating Distress During Data Collection","Whitney C.","2022-06-01","10.1177/16094069221110317"
"209","SCOPUS_ID:85133008069","Developing adaptive performance: A conceptual model to guide simulation-based training design","Fernandez R.","2022-06-01","10.1002/aet2.10762"
"210","SCOPUS_ID:85126544157","Precision Rehabilitation: Optimizing Function, Adding Value to Health Care","French M.A.","2022-06-01","10.1016/j.apmr.2022.01.154"
"211","SCOPUS_ID:85123705994","Muscarinic receptors: from clinic to bench to clinic","Foster D.J.","2022-06-01","10.1016/j.tips.2022.01.006"
"212","SCOPUS_ID:85130637547","The unbearable limitations of solo science: Team science as a path for more rigorous and relevant research","Ledgerwood A.","2022-05-13","10.1017/S0140525X21000844"
"213","SCOPUS_ID:85131245247","Co-authorship in energy justice studies: Assessing research collaboration through social network analysis and topic modeling","Si Y.","2022-05-01","10.1016/j.esr.2022.100859"
"214","SCOPUS_ID:85130727283","Learning Each Other’s Language and Building Trust: Community-Engaged Transdisciplinary Team Building for Research on Human Trafficking Operations and Disruption","Martin L.","2022-05-01","10.1177/16094069221101966"
"215","SCOPUS_ID:85130709705","Found in Translation: Reflections and Lessons for Qualitative Research Collaborations Across Language and Culture","Rodriguez Espinosa P.","2022-05-01","10.1177/16094069221101280"
"216","SCOPUS_ID:85124605313","A case study unpacking the collaborative research process: Eight essential components","Wine O.","2022-05-01","10.1016/j.envsci.2022.02.006"
"217","SCOPUS_ID:85119031164","Culture of Interdisciplinary Collaboration in Nursing Research Training","Strekalova Y.A.L.","2022-05-01","10.1097/NNR.0000000000000553"
"218","SCOPUS_ID:85129937587","Interdisciplinary analysis of drugs: Structural features and clinical data","Austin D.","2022-04-29","10.1017/cts.2022.375"
"219","SCOPUS_ID:85129043657","Don't Get Lost in Translation: Integrating Developmental and Implementation Sciences to Accelerate Real-World Impact on Children's Development, Health, and Wellbeing","Wakschlag L.S.","2022-04-14","10.3389/fpubh.2022.827412"
"220","SCOPUS_ID:85137997218","Multiverse ethnography: A qualitative method for gaming and technology use research","Karhulahti V.M.","2022-04-01","10.1386/jgvw_00053_1"
"221","SCOPUS_ID:85129580802","Interdisciplinary Collaborations in Digital Health Research: Mixed Methods Case Study","Krause-Jüttler G.","2022-04-01","10.2196/36579"
"222","SCOPUS_ID:85126644314","Shining a Light on Diversity in Team Science","Chen J.T.","2022-04-01","10.1097/CCM.0000000000005292"
"223","SCOPUS_ID:85128696717","Catalyzing Remote Collaboration During the COVID-19 Pandemic and Beyond: Early Career Oceanographers Adopt Hybrid Open Science Framework","Rudzin J.E.","2022-03-31","10.3389/fmars.2022.855192"
"224","SCOPUS_ID:85124773917","Breakthroughs at the disciplinary nexus: Rewards and challenges for applied economists","Khanna M.","2022-03-01","10.1111/ajae.12295"
"225","SCOPUS_ID:85124440240","Bringing Transdisciplinary Aging Research from Theory to Practice","Sargent L.","2022-03-01","10.1093/geront/gnaa214"
"226","SCOPUS_ID:85126013101","Understanding the Dynamics of the Developing Adolescent Brain Through Team Science","Zanolie K.","2022-02-22","10.3389/fnint.2022.827097"
"227","SCOPUS_ID:85124709830","Re-orienting transdisciplinary research and community-based participatory research for health equity","Hohl S.D.","2022-02-04","10.1017/cts.2022.15"
"228","SCOPUS_ID:85124633295","Lived Experiences of an Elite Performance Management Team Through Injury Rehabilitation: An Interpretative Phenomenological Analysis","Hess C.W.","2022-02-01","10.1123/jsr.2021-0072"
"229","SCOPUS_ID:85123552343","An Early Career Perspective on the Opportunities and Challenges of Team Science","Deng H.","2022-02-01","10.1021/acs.est.1c08322"
"230","SCOPUS_ID:85123240764","The continuity and citation impact of scientific collaboration with different gender composition","Shen H.","2022-02-01","10.1016/j.joi.2021.101248"
"231","SCOPUS_ID:85120917526","Low statistical power and overestimated anthropogenic impacts, exacerbated by publication bias, dominate field studies in global change biology","Yang Y.","2022-02-01","10.1111/gcb.15972"
"232","SCOPUS_ID:85123634106","Build up big-team science","Coles N.A.","2022-01-27","10.1038/d41586-022-00150-2"
"233","SCOPUS_ID:85124346030","Starting at Birth: An Integrative, State-of-the-Science Framework for Optimizing Infant Neuromotor Health","Peyton C.","2022-01-24","10.3389/fped.2021.787196"
"234","SCOPUS_ID:85122822267","Fostering Tobacco Regulatory Team Science through a multisite, virtual fellowship program for early-career researchers","Ajayi T.B.","2022-01-04","10.1017/cts.2021.887"
"235","SCOPUS_ID:85140620603","Teaching Team Science: The Key to Addressing 21st Century Global Challenges","Love H.B.","2022-01-01","10.1177/10464964221121349"
"236","SCOPUS_ID:85140339128","Cancer and COVID-19 research studies with team science: a bibliometric study","Ghamgosar A.","2022-01-01","10.1080/13561820.2022.2115986"
"237","SCOPUS_ID:85140240408","Measuring the processes of interdisciplinary team collaboration: Creating valid measures using a many-facet Rasch model approach","Wang J.","2022-01-01","10.1017/cts.2022.472"
"238","SCOPUS_ID:85140225167","Bringing Together a Transdisciplinary Team to Create and Advance a Shared Vision for Research and Support for Siblings of Youth With Cancer","Amaro C.M.","2022-01-01","10.1177/27527530221121727"
"239","SCOPUS_ID:85139991278","The role of exercise in the treatment of depression: biological underpinnings and clinical outcomes","Ross R.E.","2022-01-01","10.1038/s41380-022-01819-w"
"240","SCOPUS_ID:85139726621","It takes a team to make team science a success: Career development within multicenter networks","Collaco J.M.","2022-01-01","10.1016/j.jpeds.2022.08.040"
"241","SCOPUS_ID:85139629859","Pluralistic Collaboration in Science and Technology: Reviewing Knowledge Systems, Culture, Norms, and Work Styles","Halfon S.","2022-01-01","10.1177/01622439221124663"
"242","SCOPUS_ID:85139561243","Scientific priorities and relational dynamics during the COVID-19 pandemic: A qualitative study","Smith E.M.","2022-01-01","10.1080/08989621.2022.2130058"
"243","SCOPUS_ID:85139453047","The Benefits, Barriers, and Risks of Big-Team Science","Forscher P.S.","2022-01-01","10.1177/17456916221082970"
"244","SCOPUS_ID:85137691711","A policy toolkit for authorship and dissemination policies may benefit NIH research consortia","Brubaker L.","2022-01-01","10.1080/08989621.2022.2116318"
"245","SCOPUS_ID:85136879085","Interprofessional teamwork in healthcare: Observations and the road ahead","Ingels D.J.","2022-01-01","10.1080/13561820.2022.2090526"
"246","SCOPUS_ID:85135812752","Can fundamental care be advanced using the science of care framework?","Jeffs L.","2022-01-01","10.1111/jan.15404"
"247","SCOPUS_ID:85135243443","How coupled is coupled human-natural systems research?","Shin Y.A.","2022-01-01","10.5751/ES-13228-270304"
"248","SCOPUS_ID:85132280045","Developing future translational scientists through authentic learning and assessments","Tumilty E.","2022-01-01","10.1016/j.ijedro.2022.100151"
"249","SCOPUS_ID:85131749179","A study on bilateral matching of team-science talents in new RD institutions based on grey correlation-cloud model","Lin J.","2022-01-01","10.3233/JIFS-212467"
"250","SCOPUS_ID:85131320956","On Keeping Our Adversaries Close, Preventing Collateral Damage, and Changing Our Minds","Melloni L.","2022-01-01","10.1037/mac0000009"
"251","SCOPUS_ID:85131292997","The DAO to DeSci: AI for Free, Fair, and Responsibility Sensitive Sciences","Wang F.Y.","2022-01-01","10.1109/MIS.2022.3167070"
"252","SCOPUS_ID:85130983094","Encouraging Innovation: Should Internal Funding Programs Favor Faculty Who Are Already Productive?","Ahn S.","2022-01-01",NA
"253","SCOPUS_ID:85130332381","Interdisciplinary system and network perspectives in food and agricultural economics","Liang C.L.(.","2022-01-01","10.1016/bs.hesagr.2022.03.002"
"254","SCOPUS_ID:85128571605","Inquiry within, between, and beyond disciplines","Cross J.E.","2022-01-01","10.1016/B978-0-12-822112-9.00010-2"
"255","SCOPUS_ID:85127929566","Establishing a Data Science Unit in an Academic Medical Center: An Illustrative Model","Desai M.","2022-01-01","10.1097/ACM.0000000000004079"
"256","SCOPUS_ID:85125084085","Beyond Online Participant Crowdsourcing: The Benefits and Opportunities of Big Team Addiction Science","Pennington C.R.","2022-01-01","10.1037/pha0000541"
"257","SCOPUS_ID:85124715554","Size of science team at university and internal co-publications: science policy implications","Bouabid H.","2022-01-01","10.1007/s11192-022-04285-x"
"258","SCOPUS_ID:85123356424","CyVerse for Reproducible Research: RNA-Seq Analysis","Williams J.","2022-01-01","10.1007/978-1-0716-2067-0_3"
"259","SCOPUS_ID:85121419513","Teaming: learning, competing, and innovating in the world of reproductive medicine","Minehart R.D.","2022-01-01","10.1016/j.fertnstert.2021.11.030"
"260","SCOPUS_ID:85113319316","Inclusion team science improves participation of children with disabilities in pediatric obesity programs","Martino S.","2022-01-01","10.1016/j.dhjo.2021.101186"
"261","SCOPUS_ID:85089785260","Reproducibility in the absence of selective reporting: An illustration from large-scale brain asymmetry research","Kong X.Z.","2022-01-01","10.1002/hbm.25154"
"262","SCOPUS_ID:85120894881","Introduction to the themed issue on the design, development, evaluation, and dissemination of team science interventions in clinical and translational research","Rolland B.","2021-12-02","10.1017/cts.2021.870"
